@relation jaccard_2014

@attribute conf_1 numeric
@attribute conf_2 numeric
@attribute conf_3 numeric
@attribute conf_4 numeric
@attribute conf_5 numeric
@attribute conf_6 numeric
@attribute conf_7 numeric
@attribute conf_8 numeric
@attribute conf_9 numeric
@attribute conf_10 numeric
@attribute prov numeric
@attribute num_prov numeric
@attribute jaccard numeric
@attribute UWaliases numeric
@attribute answer_length numeric
@attribute num_letters numeric
@attribute num_offset numeric
@attribute rel {per:cities_of_residence,per:employee_or_member_of,per:age,org:date_founded,per:schools_attended,org:alternate_names,org:top_members_employees,org:member_of,org:shareholders,org:parents,org:subsidiaries,per:siblings,per:spouse,per:title,per:countries_of_residence,per:country_of_birth,per:alternate_names,per:parents,org:founded_by,org:country_of_headquarters,org:city_of_headquarters,org:date_dissolved,per:statesorprovinces_of_residence,per:stateorprovince_of_death,per:city_of_death,per:city_of_birth,per:stateorprovince_of_birth,org:members,per:children,per:cause_of_death,org:stateorprovince_of_headquarters,per:charges,org:website,per:religion,per:country_of_death,per:other_family,per:date_of_death,org:number_of_employees_members,per:date_of_birth,per:origin,org:political_religious_affiliation,org:employees_or_members,gpe:employees_or_members,org:students,gpe:births_in_city,gpe:births_in_stateorprovince,gpe:births_in_country,gpe:residents_of_city,gpe:residents_of_stateorprovince,gpe:residents_of_country,gpe:deaths_in_city,gpe:deaths_in_stateorprovince,gpe:deaths_in_country,per:holds_shares_in,org:holds_shares_in,gpe:holds_shares_in,per:organizations_founded,org:organizations_founded,gpe:organizations_founded,gpe:member_of,per:top_member_employee_of,gpe:headquarters_in_city,gpe:headquarters_in_stateorprovince,gpe:headquarters_in_country}
@attribute target {w,c}

@data
0.883517834781,0.0,0.0,0.880781322152,0.564148685292,0.0,0.697038239385,0.0,0.0,0.307280867992,0.0,0.0,0.0,0.0,1.0,4.0,33.0,gpe:headquarters_in_stateorprovince,c
0.3641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,per:title,w
0.948108418643,0.0,0.831229093697,0.0,0.920674915056,0.966875037711,0.0,0.0,0.0,0.767618663661,0.0,0.0,0.0,0.0,2.0,3.0,21.0,org:members,c
0.329625935005,0.0,0.0,0.61087669404,0.0,0.409585717695,0.354443976985,0.0,0.0,0.490067931251,0.0,0.0,0.0,0.0,1.0,2.0,21.0,per:organizations_founded,c
0.986219488804,0.0,0.0,0.440997286268,0.980706487812,0.0,0.0,0.0,0.821828872998,0.658789509316,0.0,0.0,0.0,0.0,1.0,2.0,13.0,gpe:employees_or_members,c
0.7512,0.375816107322,0.91895826293,0.0,0.0,0.519761208799,0.0,0.593351068554,0.436468525131,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,per:siblings,w
0.436132389754,0.0,0.0,0.0,0.0,0.0,0.796232119096,0.571887064975,0.774909831822,0.374399144547,0.0,0.0,0.0,0.0,1.0,1.0,8.0,org:alternate_names,c
0.603655647765,0.0,0.568224409192,0.0,0.0,0.588303713094,0.0,0.624433576211,0.0,0.586977814164,0.0,0.0,0.0,0.0,1.0,2.0,9.0,org:top_members_employees,w
0.317359277015,0.0,0.932051762798,0.42503702672,0.328398165167,0.87444134638,0.581016910325,0.651265956938,0.0,0.778874720936,0.0,0.0,0.0,0.0,1.0,2.0,16.0,per:title,c
0.8062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,per:title,w
0.478647671606,0.0,0.0,0.0928948509674,0.0,0.67774364489,0.61188190237,0.0,3.36143645274E-5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,gpe:employees_or_members,w
0.532100385443,0.0,0.0,0.0,0.465168683393,0.313303268894,0.93001131556,0.0,0.0,0.618660486301,0.0,0.0,0.0,0.0,1.0,2.0,14.0,per:title,c
0.354489826619,0.0,0.0,0.34015912762,0.278660397469,0.0,0.0,0.363670449427,0.671017722442,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,per:title,w
0.951527517734,0.0,0.0,0.202169354177,0.0,0.98569783821,0.0,0.301454267513,0.013609025545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,per:title,w
0.345623116765,0.0,0.0,0.780193133886,0.470318397932,0.0,0.62552071188,0.587113017752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,per:title,c
